EmpID,Age,AgeGroup,BusinessTravel,Department,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,Over18,RelationshipSatisfaction,StandardHours,WorkLifeBalance
RM086,56,55+,Travel_Rarely,Research & Development,3,Life Sciences,1,112,4,Male,1,3,Manufacturing Director,4,Single,Y,1,80,2
RM123,56,55+,Travel_Rarely,Research & Development,4,Life Sciences,1,161,2,Female,3,1,Research Scientist,2,Married,Y,1,80,3
RM176,56,55+,Travel_Rarely,Research & Development,3,Life Sciences,1,241,3,Female,3,1,Research Scientist,1,Divorced,Y,3,80,3
RM402,56,55+,Travel_Frequently,Sales,3,Life Sciences,1,532,3,Female,4,4,Sales Executive,1,Married,Y,4,80,2
RM553,56,55+,Travel_Rarely,Research & Development,3,Medical,1,762,3,Male,3,4,Healthcare Representative,4,Married,Y,3,80,2
RM773,56,55+,Travel_Frequently,Research & Development,3,Medical,1,1071,1,Female,3,1,Research Scientist,3,Married,Y,2,80,3
RM852,56,55+,Travel_Rarely,Research & Development,4,Technical Degree,1,1191,4,Female,3,5,Manager,1,Divorced,Y,4,80,3
RM957,56,55+,Travel_Rarely,Human Resources,4,Life Sciences,1,1338,4,Male,3,5,Manager,2,Single,Y,1,80,3
RM977,56,55+,Travel_Rarely,Research & Development,3,Life Sciences,1,1373,4,Male,3,4,Manufacturing Director,2,Married,Y,1,80,3
RM1024,56,55+,Travel_Rarely,Research & Development,2,Life Sciences,1,1441,1,Female,3,1,Research Scientist,1,Married,Y,4,80,4
RM1355,56,55+,Travel_Rarely,Research & Development,2,Life Sciences,1,1907,1,Male,3,1,Laboratory Technician,4,Single,Y,4,80,3
RM1372,56,55+,Travel_Rarely,Sales,5,Marketing,1,1935,4,Female,2,2,Sales Executive,1,Married,Y,3,80,3
RM1442,56,55+,Non-Travel,Research & Development,4,Life Sciences,1,2026,3,Male,3,2,Healthcare Representative,3,Divorced,Y,1,80,2
RM1445,56,55+,Travel_Rarely,Research & Development,2,Technical Degree,1,2032,4,Male,3,1,Laboratory Technician,3,Married,Y,4,80,1
RM164,57,55+,Travel_Rarely,Research & Development,2,Life Sciences,1,223,3,Male,4,3,Healthcare Representative,4,Divorced,Y,2,80,1
RM361,57,55+,Travel_Rarely,Research & Development,4,Medical,1,482,4,Male,3,2,Healthcare Representative,3,Married,Y,3,80,3
RM425,57,55+,Travel_Rarely,Sales,3,Marketing,1,568,1,Male,2,4,Manager,4,Divorced,Y,3,80,2
RM1054,57,55+,Travel_Rarely,Research & Development,2,Life Sciences,1,1483,2,Male,4,2,Research Scientist,3,Married,Y,1,80,2
RM099,58,55+,Travel_Rarely,Sales,4,Medical,1,131,4,Male,3,4,Sales Executive,3,Single,Y,3,80,2
RM127,58,55+,Travel_Rarely,Research & Development,4,Medical,1,165,4,Female,3,3,Healthcare Representative,4,Married,Y,4,80,2
RM158,58,55+,Travel_Rarely,Research & Development,3,Medical,1,214,2,Female,2,1,Research Scientist,2,Married,Y,2,80,2
RM309,58,55+,Non-Travel,Research & Development,4,Life Sciences,1,422,4,Male,1,2,Healthcare Representative,3,Divorced,Y,4,80,3
RM596,58,55+,Travel_Rarely,Research & Development,4,Life Sciences,1,825,4,Male,3,5,Research Director,2,Single,Y,4,80,3
RM661,58,55+,Travel_Frequently,Research & Development,1,Life Sciences,1,918,4,Male,2,1,Laboratory Technician,4,Divorced,Y,4,80,2
RM675,58,55+,Travel_Rarely,Research & Development,3,Technical Degree,1,940,3,Female,2,3,Healthcare Representative,2,Divorced,Y,4,80,3
RM701,58,55+,Travel_Rarely,Research & Development,3,Technical Degree,1,977,4,Male,3,1,Research Scientist,3,Single,Y,1,80,3
RM939,58,55+,Travel_Rarely,Research & Development,4,Life Sciences,1,1308,1,Male,3,1,Research Scientist,3,Divorced,Y,4,80,3
RM967,58,55+,Travel_Rarely,Research & Development,4,Medical,1,1360,3,Female,2,3,Manufacturing Director,1,Married,Y,4,80,2
RM1010,58,55+,Travel_Rarely,Research & Development,3,Medical,1,1423,4,Female,3,5,Research Director,1,Married,Y,3,80,3
RM1302,58,55+,Non-Travel,Sales,3,Medical,1,1824,2,Male,3,4,Manager,2,Divorced,Y,4,80,2
RM1311,58,55+,Travel_Frequently,Research & Development,4,Life Sciences,1,1837,1,Male,3,4,Research Director,3,Married,Y,2,80,3
RM1375,58,55+,Travel_Rarely,Sales,3,Life Sciences,1,1938,4,Female,3,4,Manager,4,Married,Y,3,80,2
RM007,59,55+,Travel_Rarely,Research & Development,3,Medical,1,10,3,Female,4,1,Laboratory Technician,1,Married,Y,1,80,2
RM064,59,55+,Travel_Rarely,Sales,3,Life Sciences,1,81,1,Female,3,3,Sales Executive,1,Single,Y,4,80,2
RM071,59,55+,Travel_Frequently,Sales,1,Life Sciences,1,91,1,Female,2,2,Sales Executive,3,Single,Y,4,80,2
RM106,59,55+,Non-Travel,Human Resources,4,Human Resources,1,140,3,Female,2,5,Manager,4,Married,Y,4,80,3
RM226,59,55+,Travel_Rarely,Research & Development,3,Life Sciences,1,309,3,Male,2,1,Research Scientist,4,Married,Y,1,80,3
RM233,59,55+,Travel_Rarely,Human Resources,2,Medical,1,321,2,Male,3,1,Human Resources,3,Married,Y,4,80,2
RM744,59,55+,Travel_Rarely,Research & Development,3,Life Sciences,1,1032,3,Female,2,4,Manufacturing Director,4,Single,Y,1,80,3
RM759,59,55+,Travel_Rarely,Sales,2,Technical Degree,1,1048,2,Male,3,3,Manager,4,Married,Y,3,80,1
RM898,59,55+,Travel_Rarely,Sales,3,Life Sciences,1,1254,3,Female,2,2,Sales Executive,4,Single,Y,4,80,3
RM920,59,55+,Travel_Rarely,Research & Development,4,Medical,1,1283,4,Male,3,3,Manufacturing Director,4,Single,Y,4,80,2
RM412,60,55+,Travel_Rarely,Research & Development,3,Life Sciences,1,549,1,Female,3,5,Manager,1,Married,Y,4,80,1
RM428,60,55+,Travel_Frequently,Sales,3,Marketing,1,573,3,Female,2,3,Sales Executive,1,Married,Y,4,80,4
RM537,60,55+,Travel_Rarely,Sales,4,Marketing,1,732,1,Male,3,2,Sales Executive,1,Single,Y,4,80,3
RM880,60,55+,Travel_Rarely,Sales,4,Marketing,1,1233,2,Male,4,2,Sales Executive,4,Divorced,Y,2,80,3
RM1210,60,55+,Travel_Rarely,Research & Development,4,Medical,1,1697,3,Male,1,3,Healthcare Representative,4,Divorced,Y,3,80,4
